user_id,event,event_date,ab_variant,device,channel
PF07358,app_open,2024-05-02,Variant_B,Android,Social Media
PF07358,signup_start,2024-05-02,Variant_B,Android,Social Media
PF07358,signup_complete,2024-05-04,Variant_B,Android,Social Media
PF07359,app_open,2024-03-30,Variant_B,iOS,Word of Mouth
PF07359,signup_start,2024-04-01,Variant_B,iOS,Word of Mouth
PF07359,signup_complete,2024-04-02,Variant_B,iOS,Word of Mouth
PF07360,app_open,2024-05-31,Control,Android,Paid Ads
PF07360,signup_start,2024-05-31,Control,Android,Paid Ads
PF07360,signup_complete,2024-05-31,Control,Android,Paid Ads
PF07360,onboarding_start,2024-06-01,Control,Android,Paid Ads
PF07361,app_open,2024-05-13,Variant_B,Android,Social Media
PF07361,signup_start,2024-05-14,Variant_B,Android,Social Media
PF07361,signup_complete,2024-05-15,Variant_B,Android,Social Media
PF07362,app_open,2024-04-06,Variant_B,Android,Organic Search
PF07362,signup_start,2024-04-07,Variant_B,Android,Organic Search
PF07362,signup_complete,2024-04-09,Variant_B,Android,Organic Search
PF07362,onboarding_start,2024-04-10,Variant_B,Android,Organic Search
PF07362,onboarding_complete,2024-04-12,Variant_B,Android,Organic Search
PF07362,kyc_submitted,2024-04-13,Variant_B,Android,Organic Search
PF07362,kyc_approved,2024-04-13,Variant_B,Android,Organic Search
PF07363,app_open,2024-06-15,Control,Android,App Store
PF07363,signup_start,2024-06-16,Control,Android,App Store
PF07363,signup_complete,2024-06-18,Control,Android,App Store
PF07363,onboarding_start,2024-06-20,Control,Android,App Store
PF07363,onboarding_complete,2024-06-21,Control,Android,App Store
PF07363,kyc_submitted,2024-06-22,Control,Android,App Store
PF07363,kyc_approved,2024-06-22,Control,Android,App Store
PF07363,first_transaction,2024-06-24,Control,Android,App Store
PF07364,app_open,2024-05-15,Control,Android,Organic Search
PF07364,signup_start,2024-05-16,Control,Android,Organic Search
PF07364,signup_complete,2024-05-16,Control,Android,Organic Search
PF07364,onboarding_start,2024-05-17,Control,Android,Organic Search
PF07364,onboarding_complete,2024-05-17,Control,Android,Organic Search
PF07364,kyc_submitted,2024-05-18,Control,Android,Organic Search
PF07365,app_open,2024-02-14,Variant_B,Android,Organic Search
PF07365,signup_start,2024-02-16,Variant_B,Android,Organic Search
PF07366,app_open,2024-04-07,Control,iOS,Paid Ads
PF07366,signup_start,2024-04-08,Control,iOS,Paid Ads
PF07366,signup_complete,2024-04-09,Control,iOS,Paid Ads
PF07366,onboarding_start,2024-04-10,Control,iOS,Paid Ads
PF07366,onboarding_complete,2024-04-12,Control,iOS,Paid Ads
PF07367,app_open,2024-06-21,Control,Web,Paid Ads
PF07367,signup_start,2024-06-22,Control,Web,Paid Ads
PF07368,app_open,2024-03-29,Control,Android,Organic Search
PF07368,signup_start,2024-03-30,Control,Android,Organic Search
PF07368,signup_complete,2024-03-30,Control,Android,Organic Search
PF07368,onboarding_start,2024-03-31,Control,Android,Organic Search
PF07369,app_open,2024-03-21,Control,Android,Organic Search
PF07369,signup_start,2024-03-22,Control,Android,Organic Search
PF07370,app_open,2024-02-27,Control,iOS,Paid Ads
PF07370,signup_start,2024-02-29,Control,iOS,Paid Ads
PF07371,app_open,2024-03-14,Control,iOS,Referral
PF07371,signup_start,2024-03-15,Control,iOS,Referral
PF07371,signup_complete,2024-03-16,Control,iOS,Referral
PF07371,onboarding_start,2024-03-16,Control,iOS,Referral
PF07372,app_open,2024-02-01,Variant_B,iOS,Social Media
PF07373,app_open,2024-04-02,Variant_B,Web,Social Media
PF07373,signup_start,2024-04-02,Variant_B,Web,Social Media
PF07373,signup_complete,2024-04-02,Variant_B,Web,Social Media
PF07374,app_open,2024-04-27,Variant_B,Android,Organic Search
PF07374,signup_start,2024-04-28,Variant_B,Android,Organic Search
PF07374,signup_complete,2024-04-30,Variant_B,Android,Organic Search
PF07375,app_open,2024-06-13,Control,Android,Social Media
PF07375,signup_start,2024-06-14,Control,Android,Social Media
PF07375,signup_complete,2024-06-15,Control,Android,Social Media
PF07375,onboarding_start,2024-06-17,Control,Android,Social Media
PF07376,app_open,2024-05-15,Variant_B,Android,Social Media
PF07376,signup_start,2024-05-15,Variant_B,Android,Social Media
PF07376,signup_complete,2024-05-17,Variant_B,Android,Social Media
PF07376,onboarding_start,2024-05-18,Variant_B,Android,Social Media
PF07376,onboarding_complete,2024-05-20,Variant_B,Android,Social Media
PF07376,kyc_submitted,2024-05-21,Variant_B,Android,Social Media
PF07376,kyc_approved,2024-05-23,Variant_B,Android,Social Media
PF07376,first_transaction,2024-05-23,Variant_B,Android,Social Media
PF07377,app_open,2024-02-22,Variant_B,Android,Word of Mouth
PF07377,signup_start,2024-02-24,Variant_B,Android,Word of Mouth
PF07377,signup_complete,2024-02-26,Variant_B,Android,Word of Mouth
PF07377,onboarding_start,2024-02-27,Variant_B,Android,Word of Mouth
PF07377,onboarding_complete,2024-02-27,Variant_B,Android,Word of Mouth
PF07378,app_open,2024-06-19,Variant_B,Android,Organic Search
PF07378,signup_start,2024-06-19,Variant_B,Android,Organic Search
PF07378,signup_complete,2024-06-19,Variant_B,Android,Organic Search
PF07379,app_open,2024-04-13,Control,Android,Social Media
PF07379,signup_start,2024-04-14,Control,Android,Social Media
PF07379,signup_complete,2024-04-16,Control,Android,Social Media
PF07379,onboarding_start,2024-04-17,Control,Android,Social Media
PF07380,app_open,2024-01-26,Control,Android,Social Media
PF07380,signup_start,2024-01-28,Control,Android,Social Media
PF07380,signup_complete,2024-01-29,Control,Android,Social Media
PF07381,app_open,2024-05-09,Control,iOS,Organic Search
PF07381,signup_start,2024-05-10,Control,iOS,Organic Search
PF07381,signup_complete,2024-05-11,Control,iOS,Organic Search
PF07382,app_open,2024-03-11,Variant_B,Web,Paid Ads
PF07382,signup_start,2024-03-12,Variant_B,Web,Paid Ads
PF07382,signup_complete,2024-03-13,Variant_B,Web,Paid Ads
PF07383,app_open,2024-05-16,Variant_B,Android,Paid Ads
PF07383,signup_start,2024-05-16,Variant_B,Android,Paid Ads
PF07383,signup_complete,2024-05-18,Variant_B,Android,Paid Ads
PF07383,onboarding_start,2024-05-18,Variant_B,Android,Paid Ads
PF07384,app_open,2024-01-15,Variant_B,Android,Referral
PF07384,signup_start,2024-01-17,Variant_B,Android,Referral
PF07384,signup_complete,2024-01-18,Variant_B,Android,Referral
PF07385,app_open,2024-05-26,Variant_B,Android,Referral
PF07386,app_open,2024-03-04,Control,Android,Social Media
PF07386,signup_start,2024-03-06,Control,Android,Social Media
PF07386,signup_complete,2024-03-08,Control,Android,Social Media
PF07386,onboarding_start,2024-03-08,Control,Android,Social Media
PF07386,onboarding_complete,2024-03-09,Control,Android,Social Media
PF07386,kyc_submitted,2024-03-09,Control,Android,Social Media
PF07387,app_open,2024-02-17,Variant_B,Android,Referral
PF07388,app_open,2024-06-15,Variant_B,Web,Organic Search
PF07388,signup_start,2024-06-17,Variant_B,Web,Organic Search
PF07388,signup_complete,2024-06-18,Variant_B,Web,Organic Search
PF07389,app_open,2024-02-29,Control,Android,Organic Search
PF07390,app_open,2024-04-27,Control,iOS,Referral
PF07390,signup_start,2024-04-27,Control,iOS,Referral
PF07390,signup_complete,2024-04-29,Control,iOS,Referral
PF07391,app_open,2024-01-13,Control,iOS,App Store
PF07391,signup_start,2024-01-14,Control,iOS,App Store
PF07391,signup_complete,2024-01-15,Control,iOS,App Store
PF07392,app_open,2024-05-22,Variant_B,Android,App Store
PF07392,signup_start,2024-05-24,Variant_B,Android,App Store
PF07392,signup_complete,2024-05-26,Variant_B,Android,App Store
PF07392,onboarding_start,2024-05-26,Variant_B,Android,App Store
PF07392,onboarding_complete,2024-05-28,Variant_B,Android,App Store
PF07392,kyc_submitted,2024-05-30,Variant_B,Android,App Store
PF07392,kyc_approved,2024-05-31,Variant_B,Android,App Store
PF07392,first_transaction,2024-06-01,Variant_B,Android,App Store
PF07393,app_open,2024-01-25,Variant_B,Android,Organic Search
PF07393,signup_start,2024-01-26,Variant_B,Android,Organic Search
PF07393,signup_complete,2024-01-28,Variant_B,Android,Organic Search
PF07393,onboarding_start,2024-01-30,Variant_B,Android,Organic Search
PF07393,onboarding_complete,2024-01-30,Variant_B,Android,Organic Search
PF07394,app_open,2024-02-19,Control,iOS,Referral
PF07394,signup_start,2024-02-20,Control,iOS,Referral
PF07394,signup_complete,2024-02-20,Control,iOS,Referral
PF07394,onboarding_start,2024-02-20,Control,iOS,Referral
PF07395,app_open,2024-01-18,Control,iOS,Organic Search
PF07395,signup_start,2024-01-20,Control,iOS,Organic Search
PF07395,signup_complete,2024-01-20,Control,iOS,Organic Search
PF07395,onboarding_start,2024-01-21,Control,iOS,Organic Search
PF07395,onboarding_complete,2024-01-22,Control,iOS,Organic Search
PF07396,app_open,2024-05-14,Control,iOS,Social Media
PF07396,signup_start,2024-05-15,Control,iOS,Social Media
PF07397,app_open,2024-01-17,Control,iOS,Referral
PF07397,signup_start,2024-01-18,Control,iOS,Referral
PF07398,app_open,2024-02-28,Variant_B,iOS,Organic Search
PF07398,signup_start,2024-02-29,Variant_B,iOS,Organic Search
PF07398,signup_complete,2024-03-02,Variant_B,iOS,Organic Search
PF07398,onboarding_start,2024-03-03,Variant_B,iOS,Organic Search
PF07398,onboarding_complete,2024-03-04,Variant_B,iOS,Organic Search
PF07399,app_open,2024-05-29,Control,Android,Referral
PF07399,signup_start,2024-05-30,Control,Android,Referral
PF07400,app_open,2024-04-29,Variant_B,Web,Social Media
PF07401,app_open,2024-05-18,Control,Android,Organic Search
PF07401,signup_start,2024-05-19,Control,Android,Organic Search
PF07401,signup_complete,2024-05-20,Control,Android,Organic Search
PF07401,onboarding_start,2024-05-21,Control,Android,Organic Search
PF07402,app_open,2024-01-14,Control,Android,Referral
PF07402,signup_start,2024-01-16,Control,Android,Referral
PF07402,signup_complete,2024-01-17,Control,Android,Referral
PF07403,app_open,2024-06-12,Variant_B,Android,Referral
PF07403,signup_start,2024-06-13,Variant_B,Android,Referral
PF07403,signup_complete,2024-06-14,Variant_B,Android,Referral
PF07404,app_open,2024-02-20,Control,Android,Paid Ads
PF07404,signup_start,2024-02-20,Control,Android,Paid Ads
PF07405,app_open,2024-01-31,Variant_B,Web,Paid Ads
PF07405,signup_start,2024-01-31,Variant_B,Web,Paid Ads
PF07405,signup_complete,2024-02-01,Variant_B,Web,Paid Ads
PF07405,onboarding_start,2024-02-03,Variant_B,Web,Paid Ads
PF07405,onboarding_complete,2024-02-04,Variant_B,Web,Paid Ads
PF07405,kyc_submitted,2024-02-05,Variant_B,Web,Paid Ads
PF07405,kyc_approved,2024-02-05,Variant_B,Web,Paid Ads
PF07405,first_transaction,2024-02-05,Variant_B,Web,Paid Ads
PF07406,app_open,2024-01-23,Control,Web,Word of Mouth
PF07407,app_open,2024-02-20,Variant_B,Android,Referral
PF07407,signup_start,2024-02-20,Variant_B,Android,Referral
PF07407,signup_complete,2024-02-21,Variant_B,Android,Referral
PF07408,app_open,2024-05-18,Control,Android,Paid Ads
PF07408,signup_start,2024-05-18,Control,Android,Paid Ads
PF07408,signup_complete,2024-05-19,Control,Android,Paid Ads
PF07409,app_open,2024-02-26,Variant_B,Android,Paid Ads
PF07409,signup_start,2024-02-27,Variant_B,Android,Paid Ads
PF07409,signup_complete,2024-02-27,Variant_B,Android,Paid Ads
PF07409,onboarding_start,2024-02-27,Variant_B,Android,Paid Ads
PF07410,app_open,2024-03-17,Variant_B,Android,Organic Search
PF07410,signup_start,2024-03-17,Variant_B,Android,Organic Search
PF07410,signup_complete,2024-03-17,Variant_B,Android,Organic Search
PF07410,onboarding_start,2024-03-19,Variant_B,Android,Organic Search
PF07410,onboarding_complete,2024-03-20,Variant_B,Android,Organic Search
PF07410,kyc_submitted,2024-03-20,Variant_B,Android,Organic Search
PF07410,kyc_approved,2024-03-22,Variant_B,Android,Organic Search
PF07410,first_transaction,2024-03-23,Variant_B,Android,Organic Search
PF07411,app_open,2024-05-29,Variant_B,iOS,App Store
PF07411,signup_start,2024-05-30,Variant_B,iOS,App Store
PF07411,signup_complete,2024-06-01,Variant_B,iOS,App Store
PF07411,onboarding_start,2024-06-03,Variant_B,iOS,App Store
PF07412,app_open,2024-01-29,Variant_B,Web,App Store
PF07412,signup_start,2024-01-30,Variant_B,Web,App Store
PF07412,signup_complete,2024-01-31,Variant_B,Web,App Store
PF07412,onboarding_start,2024-02-01,Variant_B,Web,App Store
PF07412,onboarding_complete,2024-02-02,Variant_B,Web,App Store
PF07413,app_open,2024-04-24,Variant_B,Android,Referral
PF07413,signup_start,2024-04-26,Variant_B,Android,Referral
PF07414,app_open,2024-06-14,Variant_B,Web,Referral
PF07414,signup_start,2024-06-15,Variant_B,Web,Referral
PF07414,signup_complete,2024-06-16,Variant_B,Web,Referral
PF07414,onboarding_start,2024-06-16,Variant_B,Web,Referral
PF07414,onboarding_complete,2024-06-17,Variant_B,Web,Referral
PF07415,app_open,2024-05-31,Control,Android,Word of Mouth
PF07415,signup_start,2024-05-31,Control,Android,Word of Mouth
PF07415,signup_complete,2024-06-02,Control,Android,Word of Mouth
PF07416,app_open,2024-01-02,Variant_B,Android,Word of Mouth
PF07416,signup_start,2024-01-03,Variant_B,Android,Word of Mouth
PF07416,signup_complete,2024-01-03,Variant_B,Android,Word of Mouth
PF07417,app_open,2024-04-14,Control,Android,Social Media
PF07418,app_open,2024-03-11,Variant_B,iOS,App Store
PF07418,signup_start,2024-03-12,Variant_B,iOS,App Store
PF07418,signup_complete,2024-03-13,Variant_B,iOS,App Store
PF07419,app_open,2024-06-11,Variant_B,Android,Referral
PF07419,signup_start,2024-06-12,Variant_B,Android,Referral
PF07419,signup_complete,2024-06-12,Variant_B,Android,Referral
PF07419,onboarding_start,2024-06-12,Variant_B,Android,Referral
PF07419,onboarding_complete,2024-06-14,Variant_B,Android,Referral
PF07420,app_open,2024-03-25,Control,Android,Organic Search
PF07420,signup_start,2024-03-27,Control,Android,Organic Search
PF07420,signup_complete,2024-03-28,Control,Android,Organic Search
PF07420,onboarding_start,2024-03-28,Control,Android,Organic Search
PF07420,onboarding_complete,2024-03-29,Control,Android,Organic Search
PF07421,app_open,2024-05-11,Variant_B,Android,Paid Ads
PF07421,signup_start,2024-05-11,Variant_B,Android,Paid Ads
PF07422,app_open,2024-06-14,Variant_B,Android,Referral
PF07422,signup_start,2024-06-14,Variant_B,Android,Referral
PF07422,signup_complete,2024-06-15,Variant_B,Android,Referral
PF07422,onboarding_start,2024-06-16,Variant_B,Android,Referral
PF07422,onboarding_complete,2024-06-17,Variant_B,Android,Referral
PF07423,app_open,2024-03-09,Control,Web,Referral
PF07424,app_open,2024-05-17,Control,Android,Social Media
PF07424,signup_start,2024-05-19,Control,Android,Social Media
PF07424,signup_complete,2024-05-21,Control,Android,Social Media
PF07425,app_open,2024-03-29,Variant_B,Android,Paid Ads
PF07425,signup_start,2024-03-29,Variant_B,Android,Paid Ads
PF07425,signup_complete,2024-03-30,Variant_B,Android,Paid Ads
PF07425,onboarding_start,2024-03-31,Variant_B,Android,Paid Ads
PF07426,app_open,2024-06-23,Control,Android,Word of Mouth
PF07426,signup_start,2024-06-24,Control,Android,Word of Mouth
PF07427,app_open,2024-05-09,Control,Android,Referral
PF07427,signup_start,2024-05-10,Control,Android,Referral
PF07428,app_open,2024-06-10,Control,Android,Paid Ads
PF07428,signup_start,2024-06-12,Control,Android,Paid Ads
PF07428,signup_complete,2024-06-13,Control,Android,Paid Ads
PF07428,onboarding_start,2024-06-14,Control,Android,Paid Ads
PF07429,app_open,2024-01-30,Control,iOS,Social Media
PF07430,app_open,2024-02-17,Control,Android,App Store
PF07430,signup_start,2024-02-18,Control,Android,App Store
PF07431,app_open,2024-01-03,Control,iOS,Paid Ads
PF07431,signup_start,2024-01-05,Control,iOS,Paid Ads
PF07432,app_open,2024-05-11,Control,Android,Paid Ads
PF07433,app_open,2024-05-06,Control,Android,Organic Search
PF07433,signup_start,2024-05-08,Control,Android,Organic Search
PF07434,app_open,2024-02-16,Control,Android,Social Media
PF07434,signup_start,2024-02-17,Control,Android,Social Media
PF07435,app_open,2024-04-20,Variant_B,Web,Referral
PF07435,signup_start,2024-04-21,Variant_B,Web,Referral
PF07435,signup_complete,2024-04-22,Variant_B,Web,Referral
PF07435,onboarding_start,2024-04-24,Variant_B,Web,Referral
PF07436,app_open,2024-01-25,Control,Android,Paid Ads
PF07437,app_open,2024-03-29,Variant_B,Android,Word of Mouth
PF07437,signup_start,2024-03-30,Variant_B,Android,Word of Mouth
PF07437,signup_complete,2024-03-31,Variant_B,Android,Word of Mouth
PF07437,onboarding_start,2024-04-02,Variant_B,Android,Word of Mouth
PF07437,onboarding_complete,2024-04-03,Variant_B,Android,Word of Mouth
PF07437,kyc_submitted,2024-04-04,Variant_B,Android,Word of Mouth
PF07437,kyc_approved,2024-04-05,Variant_B,Android,Word of Mouth
PF07438,app_open,2024-02-20,Variant_B,Android,App Store
PF07438,signup_start,2024-02-21,Variant_B,Android,App Store
PF07438,signup_complete,2024-02-23,Variant_B,Android,App Store
PF07439,app_open,2024-03-01,Control,iOS,Organic Search
PF07440,app_open,2024-03-20,Variant_B,Android,Referral
PF07440,signup_start,2024-03-20,Variant_B,Android,Referral
PF07440,signup_complete,2024-03-21,Variant_B,Android,Referral
PF07440,onboarding_start,2024-03-23,Variant_B,Android,Referral
PF07440,onboarding_complete,2024-03-23,Variant_B,Android,Referral
PF07441,app_open,2024-03-20,Variant_B,iOS,Social Media
PF07441,signup_start,2024-03-20,Variant_B,iOS,Social Media
PF07441,signup_complete,2024-03-22,Variant_B,iOS,Social Media
PF07441,onboarding_start,2024-03-24,Variant_B,iOS,Social Media
PF07441,onboarding_complete,2024-03-25,Variant_B,iOS,Social Media
PF07441,kyc_submitted,2024-03-26,Variant_B,iOS,Social Media
PF07441,kyc_approved,2024-03-26,Variant_B,iOS,Social Media
PF07442,app_open,2024-05-16,Variant_B,Android,Organic Search
PF07442,signup_start,2024-05-16,Variant_B,Android,Organic Search
PF07443,app_open,2024-01-27,Variant_B,iOS,Organic Search
PF07443,signup_start,2024-01-29,Variant_B,iOS,Organic Search
PF07443,signup_complete,2024-01-29,Variant_B,iOS,Organic Search
PF07444,app_open,2024-06-05,Variant_B,iOS,Organic Search
PF07444,signup_start,2024-06-06,Variant_B,iOS,Organic Search
PF07444,signup_complete,2024-06-06,Variant_B,iOS,Organic Search
PF07445,app_open,2024-05-27,Variant_B,Android,Paid Ads
PF07445,signup_start,2024-05-28,Variant_B,Android,Paid Ads
PF07445,signup_complete,2024-05-30,Variant_B,Android,Paid Ads
PF07445,onboarding_start,2024-06-01,Variant_B,Android,Paid Ads
PF07446,app_open,2024-02-10,Control,Android,Word of Mouth
PF07446,signup_start,2024-02-12,Control,Android,Word of Mouth
PF07446,signup_complete,2024-02-12,Control,Android,Word of Mouth
PF07447,app_open,2024-02-11,Variant_B,Android,Organic Search
PF07447,signup_start,2024-02-12,Variant_B,Android,Organic Search
PF07447,signup_complete,2024-02-13,Variant_B,Android,Organic Search
