user_id,signup_date,signup_month,channel,device,age_group,state,occupation,ab_variant,completed_onboarding,activated,plan,last_active_date,months_observed,days_since_signup,is_churned
PF07905,2024-03-06,2024-03,Paid Ads,Web,45-54,Lagos,Trader/Business Owner,Control,False,False,Basic,2024-03-06,6,208,1
PF07906,2024-06-04,2024-06,Word of Mouth,Android,25-34,Abuja,Student,Variant_B,True,True,Free,2024-06-30,3,118,1
PF07907,2024-05-22,2024-05,Paid Ads,Android,18-24,Lagos,Salaried Employee,Variant_B,True,True,Premium,2024-06-30,4,131,1
PF07908,2024-06-23,2024-06,Organic Search,iOS,55+,Lagos,Civil Servant,Control,True,True,Free,2024-06-25,3,99,1
PF07909,2024-01-25,2024-01,Paid Ads,Web,55+,Abuja,Freelancer,Variant_B,False,False,Free,2024-01-26,8,249,1
PF07910,2024-01-01,2024-01,Referral,Android,35-44,Lagos,Other,Control,True,True,Basic,2024-03-17,9,273,1
PF07911,2024-01-04,2024-01,Organic Search,iOS,18-24,Rivers,Salaried Employee,Control,True,False,Free,2024-07-29,9,270,1
PF07912,2024-03-24,2024-03,Organic Search,iOS,18-24,Abuja,Salaried Employee,Control,False,False,Free,2024-03-27,6,190,1
PF07913,2024-03-19,2024-03,Paid Ads,iOS,25-34,Rivers,Civil Servant,Control,True,True,Free,2024-03-19,6,195,1
PF07914,2024-05-25,2024-05,Paid Ads,iOS,25-34,Abuja,Civil Servant,Control,False,False,Free,2024-05-27,4,128,1
PF07915,2024-01-18,2024-01,App Store,Android,18-24,Delta,Salaried Employee,Control,True,True,Premium,2024-06-04,8,256,1
PF07916,2024-02-18,2024-02,App Store,Android,25-34,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-02-21,7,225,1
PF07917,2024-02-16,2024-02,Social Media,Android,18-24,Oyo,Civil Servant,Control,True,True,Free,2024-03-18,7,227,1
PF07918,2024-02-25,2024-02,Organic Search,Web,35-44,Rivers,Freelancer,Variant_B,True,True,Premium,2024-02-27,7,218,1
PF07919,2024-01-25,2024-01,App Store,Android,25-34,Abuja,Freelancer,Control,False,False,Basic,2024-01-26,8,249,1
PF07920,2024-06-02,2024-06,Paid Ads,Web,35-44,Kaduna,Salaried Employee,Variant_B,True,False,Free,2024-06-04,4,120,1
PF07921,2024-05-26,2024-05,Organic Search,Web,25-34,Rivers,Salaried Employee,Variant_B,True,True,Basic,2024-05-27,4,127,1
PF07922,2024-04-22,2024-04,Referral,Android,45-54,Abuja,Salaried Employee,Variant_B,True,False,Free,2024-04-23,5,161,1
PF07923,2024-05-09,2024-05,Organic Search,Android,35-44,Imo,Civil Servant,Control,True,False,Basic,2024-05-10,4,144,1
PF07924,2024-04-23,2024-04,Social Media,Android,25-34,Anambra,Other,Control,False,False,Free,2024-07-29,5,160,1
PF07925,2024-06-08,2024-06,Social Media,Android,18-24,Lagos,Freelancer,Control,False,True,Free,2024-06-30,3,114,1
PF07926,2024-05-17,2024-05,Referral,iOS,25-34,Kaduna,Trader/Business Owner,Variant_B,False,False,Free,2024-09-25,4,136,0
PF07927,2024-01-31,2024-01,Social Media,Web,18-24,Abuja,Freelancer,Control,True,True,Premium,2024-02-02,8,243,1
PF07928,2024-03-15,2024-03,App Store,iOS,25-34,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-06-02,6,199,1
PF07929,2024-03-30,2024-03,Referral,Web,18-24,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-03-31,6,184,1
PF07930,2024-05-31,2024-05,Paid Ads,Web,18-24,Oyo,Student,Control,True,True,Basic,2024-06-01,4,122,1
PF07931,2024-01-26,2024-01,Social Media,Android,25-34,Abuja,Student,Control,True,True,Free,2024-03-16,8,248,1
PF07932,2024-02-19,2024-02,Social Media,iOS,25-34,Lagos,Freelancer,Variant_B,True,True,Free,2024-04-19,7,224,1
PF07933,2024-02-09,2024-02,App Store,iOS,25-34,Abuja,Student,Control,False,True,Free,2024-04-19,7,234,1
PF07934,2024-03-27,2024-03,Organic Search,Android,25-34,Lagos,Salaried Employee,Variant_B,False,False,Free,2024-03-30,6,187,1
PF07935,2024-06-17,2024-06,Social Media,Web,25-34,Rivers,Salaried Employee,Variant_B,True,True,Basic,2024-06-20,3,105,1
PF07936,2024-04-24,2024-04,App Store,Android,18-24,Edo,Freelancer,Variant_B,False,False,Basic,2024-04-24,5,159,1
PF07937,2024-06-20,2024-06,Organic Search,Android,25-34,Abuja,Freelancer,Control,True,True,Premium,2024-07-16,3,102,1
PF07938,2024-01-17,2024-01,Social Media,Android,35-44,Abuja,Trader/Business Owner,Control,False,True,Free,2024-05-10,8,257,1
PF07939,2024-03-04,2024-03,Social Media,iOS,35-44,Lagos,Trader/Business Owner,Variant_B,False,True,Basic,2024-03-06,7,210,1
PF07940,2024-02-06,2024-02,Social Media,Android,25-34,Lagos,Trader/Business Owner,Control,True,True,Basic,2024-02-07,7,237,1
PF07941,2024-05-05,2024-05,Organic Search,Android,35-44,Oyo,Salaried Employee,Control,True,False,Free,2024-05-06,4,148,1
PF07942,2024-04-13,2024-04,Social Media,Web,45-54,Edo,Salaried Employee,Variant_B,True,False,Free,2024-04-13,5,170,1
PF07943,2024-04-01,2024-04,Referral,iOS,18-24,Abuja,Civil Servant,Control,True,True,Basic,2024-07-30,6,182,1
PF07944,2024-05-02,2024-05,Paid Ads,Android,25-34,Abuja,Civil Servant,Variant_B,True,False,Free,2024-05-02,5,151,1
PF07945,2024-05-13,2024-05,Referral,Android,18-24,Anambra,Civil Servant,Variant_B,True,True,Free,2024-05-13,4,140,1
PF07946,2024-06-18,2024-06,Paid Ads,Android,18-24,Abuja,Salaried Employee,Variant_B,True,False,Free,2024-06-20,3,104,1
PF07947,2024-05-14,2024-05,Referral,Android,55+,Lagos,Civil Servant,Control,False,False,Basic,2024-05-17,4,139,1
PF07948,2024-05-19,2024-05,Organic Search,Web,35-44,Anambra,Trader/Business Owner,Control,True,True,Basic,2024-05-20,4,134,1
PF07949,2024-03-13,2024-03,App Store,iOS,25-34,Delta,Salaried Employee,Control,True,True,Free,2024-03-15,6,201,1
PF07950,2024-02-04,2024-02,Paid Ads,Android,35-44,Oyo,Salaried Employee,Variant_B,True,True,Free,2024-03-15,7,239,1
PF07951,2024-02-20,2024-02,Organic Search,iOS,35-44,Oyo,Trader/Business Owner,Variant_B,True,True,Free,2024-03-10,7,223,1
PF07952,2024-06-09,2024-06,Referral,iOS,45-54,Kaduna,Salaried Employee,Variant_B,True,True,Free,2024-07-12,3,113,1
PF07953,2024-04-13,2024-04,Organic Search,Web,35-44,Lagos,Student,Control,True,True,Premium,2024-04-16,5,170,1
PF07954,2024-04-06,2024-04,Referral,iOS,25-34,Delta,Trader/Business Owner,Variant_B,False,True,Free,2024-04-06,5,177,1
PF07955,2024-05-05,2024-05,App Store,Android,35-44,Delta,Salaried Employee,Control,True,True,Basic,2024-05-05,4,148,1
PF07956,2024-05-05,2024-05,Organic Search,Web,18-24,Kaduna,Trader/Business Owner,Variant_B,True,False,Free,2024-05-05,4,148,1
PF07957,2024-03-23,2024-03,Paid Ads,Web,18-24,Lagos,Civil Servant,Control,True,True,Free,2024-03-26,6,191,1
PF07958,2024-06-05,2024-06,Social Media,Android,35-44,Anambra,Trader/Business Owner,Variant_B,True,False,Free,2024-06-08,3,117,1
PF07959,2024-03-19,2024-03,Social Media,iOS,45-54,Abuja,Trader/Business Owner,Variant_B,True,False,Free,2024-03-22,6,195,1
PF07960,2024-03-14,2024-03,Social Media,Web,18-24,Delta,Civil Servant,Control,False,False,Basic,2024-09-21,6,200,0
PF07961,2024-06-24,2024-06,Word of Mouth,iOS,25-34,Oyo,Salaried Employee,Control,True,True,Free,2024-06-24,3,98,1
PF07962,2024-05-15,2024-05,Social Media,iOS,25-34,Abuja,Salaried Employee,Variant_B,False,False,Free,2024-05-15,4,138,1
PF07963,2024-02-18,2024-02,Social Media,iOS,25-34,Lagos,Salaried Employee,Control,False,False,Basic,2024-02-18,7,225,1
PF07964,2024-03-19,2024-03,Word of Mouth,Android,35-44,Kaduna,Salaried Employee,Variant_B,True,False,Free,2024-03-20,6,195,1
PF07965,2024-06-13,2024-06,Referral,iOS,35-44,Abuja,Salaried Employee,Control,False,False,Free,2024-06-15,3,109,1
PF07966,2024-01-13,2024-01,Paid Ads,iOS,25-34,Kaduna,Salaried Employee,Control,True,False,Free,2024-01-13,8,261,1
PF07967,2024-01-13,2024-01,Social Media,Android,55+,Kano,Trader/Business Owner,Variant_B,True,True,Premium,2024-01-15,8,261,1
PF07968,2024-04-08,2024-04,Paid Ads,iOS,25-34,Rivers,Salaried Employee,Control,False,False,Free,2024-04-09,5,175,1
PF07969,2024-03-31,2024-03,Referral,Android,25-34,Rivers,Freelancer,Variant_B,True,False,Free,2024-03-31,6,183,1
PF07970,2024-06-24,2024-06,Organic Search,iOS,25-34,Abuja,Salaried Employee,Control,False,False,Free,2024-07-26,3,98,1
PF07971,2024-04-21,2024-04,Word of Mouth,Android,18-24,Abuja,Salaried Employee,Variant_B,True,False,Free,2024-07-22,5,162,1
PF07972,2024-05-10,2024-05,Word of Mouth,Android,35-44,Abuja,Salaried Employee,Variant_B,True,True,Basic,2024-06-15,4,143,1
PF07973,2024-02-15,2024-02,App Store,Web,18-24,Abuja,Civil Servant,Variant_B,False,False,Free,2024-02-17,7,228,1
PF07974,2024-06-23,2024-06,Social Media,iOS,18-24,Abuja,Salaried Employee,Variant_B,True,True,Free,2024-06-23,3,99,1
PF07975,2024-02-24,2024-02,App Store,Web,35-44,Oyo,Civil Servant,Variant_B,True,True,Free,2024-02-24,7,219,1
PF07976,2024-04-27,2024-04,Social Media,Android,18-24,Lagos,Salaried Employee,Control,False,False,Free,2024-04-28,5,156,1
PF07977,2024-02-26,2024-02,Organic Search,Android,35-44,Delta,Civil Servant,Control,False,False,Free,2024-02-28,7,217,1
PF07978,2024-01-19,2024-01,Organic Search,iOS,18-24,Kano,Salaried Employee,Control,True,False,Free,2024-07-21,8,255,1
PF07979,2024-02-22,2024-02,App Store,Android,25-34,Imo,Student,Variant_B,True,True,Free,2024-02-25,7,221,1
PF07980,2024-02-22,2024-02,Referral,Android,35-44,Imo,Other,Variant_B,True,False,Free,2024-02-22,7,221,1
PF07981,2024-01-12,2024-01,App Store,Web,18-24,Abuja,Trader/Business Owner,Control,True,True,Basic,2024-01-15,8,262,1
PF07982,2024-02-22,2024-02,Organic Search,Web,55+,Abuja,Salaried Employee,Variant_B,False,False,Basic,2024-02-22,7,221,1
PF07983,2024-03-15,2024-03,Word of Mouth,Android,18-24,Rivers,Civil Servant,Control,True,True,Basic,2024-04-30,6,199,1
PF07984,2024-03-02,2024-03,App Store,Android,25-34,Abuja,Student,Control,False,False,Free,2024-03-04,7,212,1
PF07985,2024-02-15,2024-02,Referral,iOS,25-34,Anambra,Trader/Business Owner,Variant_B,False,False,Free,2024-02-18,7,228,1
PF07986,2024-02-28,2024-02,Organic Search,Web,45-54,Lagos,Trader/Business Owner,Variant_B,True,True,Free,2024-03-01,7,215,1
PF07987,2024-04-12,2024-04,Organic Search,Android,25-34,Rivers,Trader/Business Owner,Control,False,False,Basic,2024-06-30,5,171,1
PF07988,2024-02-09,2024-02,Referral,iOS,25-34,Kaduna,Salaried Employee,Control,True,False,Free,2024-02-10,7,234,1
PF07989,2024-06-02,2024-06,App Store,Android,18-24,Rivers,Trader/Business Owner,Variant_B,True,True,Free,2024-06-03,4,120,1
PF07990,2024-06-08,2024-06,Referral,Web,18-24,Imo,Trader/Business Owner,Variant_B,False,False,Free,2024-06-10,3,114,1
PF07991,2024-04-18,2024-04,Social Media,Web,45-54,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-04-20,5,165,1
PF07992,2024-02-22,2024-02,Referral,iOS,25-34,Edo,Other,Control,True,False,Basic,2024-02-24,7,221,1
PF07993,2024-04-14,2024-04,Referral,Android,45-54,Edo,Trader/Business Owner,Control,False,False,Free,2024-09-19,5,169,0
PF07994,2024-01-03,2024-01,Social Media,Android,18-24,Kano,Student,Variant_B,True,False,Free,2024-01-06,9,271,1
PF07995,2024-04-15,2024-04,Referral,Android,35-44,Rivers,Salaried Employee,Variant_B,True,True,Premium,2024-04-18,5,168,1
PF07996,2024-03-12,2024-03,Paid Ads,Android,25-34,Edo,Freelancer,Control,True,True,Free,2024-03-13,6,202,1
PF07997,2024-05-04,2024-05,Paid Ads,Android,35-44,Abuja,Salaried Employee,Variant_B,False,False,Free,2024-05-06,4,149,1
PF07998,2024-06-02,2024-06,Paid Ads,iOS,25-34,Delta,Trader/Business Owner,Variant_B,True,True,Basic,2024-06-02,4,120,1
PF07999,2024-06-09,2024-06,Organic Search,Android,35-44,Lagos,Freelancer,Variant_B,True,True,Basic,2024-06-12,3,113,1
PF08000,2024-01-11,2024-01,Organic Search,iOS,25-34,Kaduna,Freelancer,Variant_B,True,True,Basic,2024-02-22,8,263,1
PF08001,2024-04-24,2024-04,Word of Mouth,iOS,25-34,Edo,Trader/Business Owner,Variant_B,True,False,Free,2024-05-04,5,159,1
PF08002,2024-06-18,2024-06,App Store,Android,35-44,Abuja,Freelancer,Control,False,False,Free,2024-06-19,3,104,1
PF08003,2024-01-19,2024-01,App Store,Android,25-34,Imo,Freelancer,Variant_B,True,False,Free,2024-01-19,8,255,1
PF08004,2024-01-30,2024-01,Paid Ads,Android,18-24,Edo,Salaried Employee,Variant_B,True,False,Free,2024-01-31,8,244,1
PF08005,2024-05-05,2024-05,Word of Mouth,Android,55+,Oyo,Salaried Employee,Variant_B,True,False,Free,2024-05-05,4,148,1
PF08006,2024-02-16,2024-02,Referral,iOS,25-34,Abuja,Freelancer,Variant_B,False,True,Free,2024-03-18,7,227,1
PF08007,2024-03-24,2024-03,Paid Ads,Android,25-34,Imo,Freelancer,Variant_B,True,True,Free,2024-03-25,6,190,1
PF08008,2024-03-06,2024-03,Organic Search,iOS,35-44,Edo,Student,Control,True,True,Premium,2024-04-21,6,208,1
PF08009,2024-06-26,2024-06,Organic Search,Android,25-34,Oyo,Salaried Employee,Variant_B,True,False,Free,2024-06-29,3,96,1
PF08010,2024-03-13,2024-03,Referral,Android,25-34,Abuja,Trader/Business Owner,Variant_B,True,False,Free,2024-06-16,6,201,1
PF08011,2024-03-14,2024-03,Word of Mouth,Android,25-34,Kaduna,Student,Variant_B,True,False,Free,2024-03-16,6,200,1
PF08012,2024-05-25,2024-05,Referral,iOS,25-34,Abuja,Freelancer,Variant_B,True,True,Basic,2024-08-06,4,128,1
PF08013,2024-01-28,2024-01,Organic Search,Web,18-24,Lagos,Salaried Employee,Control,True,True,Premium,2024-04-24,8,246,1
PF08014,2024-01-31,2024-01,Social Media,Android,35-44,Lagos,Freelancer,Variant_B,True,True,Basic,2024-02-03,8,243,1
PF08015,2024-02-21,2024-02,Organic Search,Android,18-24,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-02-21,7,222,1
PF08016,2024-05-22,2024-05,Paid Ads,Web,25-34,Lagos,Student,Control,True,True,Free,2024-05-25,4,131,1
PF08017,2024-02-21,2024-02,Paid Ads,Android,45-54,Kaduna,Salaried Employee,Variant_B,True,True,Basic,2024-02-22,7,222,1
PF08018,2024-05-12,2024-05,Word of Mouth,iOS,25-34,Abuja,Civil Servant,Variant_B,True,True,Free,2024-05-12,4,141,1
PF08019,2024-04-30,2024-04,Organic Search,Android,35-44,Delta,Trader/Business Owner,Control,False,True,Free,2024-05-15,5,153,1
PF08020,2024-01-28,2024-01,Paid Ads,iOS,45-54,Imo,Civil Servant,Variant_B,False,False,Basic,2024-01-28,8,246,1
PF08021,2024-02-28,2024-02,Referral,Web,18-24,Delta,Student,Control,True,True,Basic,2024-02-28,7,215,1
PF08022,2024-04-09,2024-04,Paid Ads,Android,25-34,Rivers,Trader/Business Owner,Variant_B,True,True,Free,2024-06-04,5,174,1
PF08023,2024-01-22,2024-01,Word of Mouth,iOS,18-24,Edo,Student,Control,True,True,Free,2024-03-25,8,252,1
PF08024,2024-06-26,2024-06,Social Media,Android,25-34,Rivers,Freelancer,Variant_B,True,True,Free,2024-07-24,3,96,1
PF08025,2024-01-18,2024-01,Word of Mouth,iOS,45-54,Kaduna,Civil Servant,Variant_B,False,False,Free,2024-01-19,8,256,1
PF08026,2024-04-21,2024-04,App Store,Android,25-34,Lagos,Trader/Business Owner,Control,False,False,Free,2024-04-23,5,162,1
PF08027,2024-04-22,2024-04,App Store,iOS,35-44,Rivers,Freelancer,Variant_B,True,False,Free,2024-04-23,5,161,1
PF08028,2024-04-23,2024-04,Referral,Android,18-24,Lagos,Salaried Employee,Control,True,False,Free,2024-04-23,5,160,1
PF08029,2024-06-18,2024-06,Paid Ads,Android,18-24,Lagos,Trader/Business Owner,Control,True,True,Premium,2024-06-19,3,104,1
PF08030,2024-02-23,2024-02,Organic Search,iOS,55+,Lagos,Trader/Business Owner,Control,False,False,Free,2024-02-25,7,220,1
PF08031,2024-01-12,2024-01,Word of Mouth,iOS,35-44,Lagos,Freelancer,Control,False,True,Basic,2024-02-18,8,262,1
PF08032,2024-01-04,2024-01,Social Media,Web,45-54,Rivers,Civil Servant,Variant_B,True,True,Basic,2024-01-05,9,270,1
PF08033,2024-03-28,2024-03,Word of Mouth,iOS,25-34,Abuja,Freelancer,Control,True,True,Free,2024-05-27,6,186,1
PF08034,2024-03-05,2024-03,Paid Ads,iOS,25-34,Lagos,Salaried Employee,Control,True,True,Basic,2024-03-06,6,209,1
PF08035,2024-03-30,2024-03,Word of Mouth,Android,18-24,Rivers,Salaried Employee,Variant_B,False,False,Free,2024-09-11,6,184,0
PF08036,2024-02-21,2024-02,Paid Ads,Android,25-34,Imo,Salaried Employee,Variant_B,False,False,Free,2024-05-28,7,222,1
PF08037,2024-06-13,2024-06,Social Media,Android,18-24,Delta,Salaried Employee,Control,False,False,Free,2024-06-13,3,109,1
PF08038,2024-04-10,2024-04,Organic Search,iOS,18-24,Oyo,Student,Control,True,True,Free,2024-06-11,5,173,1
PF08039,2024-02-09,2024-02,Word of Mouth,iOS,45-54,Kano,Salaried Employee,Control,True,False,Free,2024-02-11,7,234,1
PF08040,2024-05-09,2024-05,Organic Search,Android,18-24,Rivers,Trader/Business Owner,Control,False,True,Premium,2024-05-09,4,144,1
PF08041,2024-02-27,2024-02,Organic Search,Android,25-34,Rivers,Trader/Business Owner,Control,False,False,Premium,2024-08-03,7,216,1
PF08042,2024-06-09,2024-06,Organic Search,iOS,55+,Rivers,Salaried Employee,Variant_B,False,True,Free,2024-06-10,3,113,1
PF08043,2024-03-26,2024-03,Organic Search,iOS,25-34,Delta,Salaried Employee,Variant_B,True,True,Free,2024-03-29,6,188,1
PF08044,2024-01-07,2024-01,Paid Ads,Android,25-34,Rivers,Trader/Business Owner,Control,True,False,Free,2024-01-10,8,267,1
PF08045,2024-01-18,2024-01,Organic Search,Android,25-34,Lagos,Freelancer,Variant_B,True,True,Premium,2024-01-19,8,256,1
PF08046,2024-06-03,2024-06,Social Media,Web,25-34,Edo,Civil Servant,Variant_B,True,True,Basic,2024-07-15,3,119,1
PF08047,2024-03-14,2024-03,Word of Mouth,Android,45-54,Abuja,Trader/Business Owner,Control,True,True,Basic,2024-03-15,6,200,1
PF08048,2024-02-06,2024-02,Paid Ads,iOS,35-44,Abuja,Trader/Business Owner,Control,False,False,Free,2024-04-17,7,237,1
PF08049,2024-03-22,2024-03,Paid Ads,iOS,18-24,Kano,Student,Control,True,False,Free,2024-03-22,6,192,1
PF08050,2024-01-29,2024-01,Social Media,Android,25-34,Imo,Student,Control,True,True,Free,2024-07-20,8,245,1
PF08051,2024-01-17,2024-01,Word of Mouth,Web,35-44,Abuja,Salaried Employee,Variant_B,True,True,Premium,2024-01-20,8,257,1
PF08052,2024-05-12,2024-05,Social Media,Android,35-44,Kano,Student,Control,True,True,Free,2024-09-14,4,141,0
PF08053,2024-01-05,2024-01,Organic Search,Android,25-34,Rivers,Trader/Business Owner,Control,False,False,Basic,2024-05-19,8,269,1
PF08054,2024-02-13,2024-02,Social Media,Web,35-44,Edo,Salaried Employee,Variant_B,True,True,Free,2024-02-15,7,230,1
PF08055,2024-04-04,2024-04,Paid Ads,Android,25-34,Abuja,Salaried Employee,Control,False,False,Free,2024-04-04,5,179,1
PF08056,2024-02-06,2024-02,Organic Search,Android,25-34,Kano,Civil Servant,Variant_B,False,True,Free,2024-02-06,7,237,1
PF08057,2024-06-24,2024-06,Paid Ads,Web,55+,Abuja,Trader/Business Owner,Variant_B,False,True,Free,2024-09-04,3,98,0
PF08058,2024-01-02,2024-01,Social Media,Android,35-44,Delta,Trader/Business Owner,Control,True,False,Free,2024-01-05,9,272,1
PF08059,2024-01-01,2024-01,Word of Mouth,iOS,55+,Lagos,Salaried Employee,Control,False,False,Free,2024-01-01,9,273,1
PF08060,2024-04-09,2024-04,Social Media,Android,35-44,Abuja,Trader/Business Owner,Variant_B,False,False,Free,2024-05-24,5,174,1
PF08061,2024-05-25,2024-05,Word of Mouth,Android,25-34,Kaduna,Freelancer,Control,True,False,Free,2024-05-25,4,128,1
PF08062,2024-02-27,2024-02,Word of Mouth,Android,35-44,Lagos,Student,Variant_B,False,False,Free,2024-09-21,7,216,0
PF08063,2024-06-09,2024-06,Social Media,Android,25-34,Kano,Civil Servant,Variant_B,True,True,Basic,2024-06-09,3,113,1
PF08064,2024-05-24,2024-05,App Store,Web,25-34,Anambra,Freelancer,Variant_B,True,True,Basic,2024-05-24,4,129,1
PF08065,2024-01-06,2024-01,Paid Ads,Web,35-44,Lagos,Student,Control,True,False,Free,2024-01-09,8,268,1
PF08066,2024-05-26,2024-05,Social Media,Android,25-34,Delta,Freelancer,Control,False,False,Free,2024-05-29,4,127,1
PF08067,2024-03-13,2024-03,Social Media,Android,35-44,Lagos,Other,Control,True,False,Free,2024-07-20,6,201,1
PF08068,2024-06-06,2024-06,Organic Search,Web,25-34,Rivers,Student,Variant_B,True,False,Free,2024-06-09,3,116,1
PF08069,2024-04-25,2024-04,Word of Mouth,iOS,25-34,Lagos,Freelancer,Variant_B,True,True,Free,2024-09-20,5,158,0
PF08070,2024-03-01,2024-03,Social Media,Android,18-24,Anambra,Salaried Employee,Control,True,False,Free,2024-07-20,7,213,1
PF08071,2024-05-05,2024-05,Referral,Android,18-24,Lagos,Trader/Business Owner,Variant_B,True,True,Basic,2024-05-07,4,148,1
PF08072,2024-03-29,2024-03,Organic Search,Web,18-24,Anambra,Student,Control,False,False,Free,2024-04-01,6,185,1
PF08073,2024-05-02,2024-05,Social Media,iOS,25-34,Oyo,Trader/Business Owner,Control,True,False,Free,2024-05-03,5,151,1
PF08074,2024-04-26,2024-04,Social Media,iOS,35-44,Lagos,Civil Servant,Control,False,False,Free,2024-04-28,5,157,1
PF08075,2024-02-27,2024-02,Social Media,Android,18-24,Lagos,Freelancer,Variant_B,True,False,Free,2024-05-04,7,216,1
PF08076,2024-03-14,2024-03,Paid Ads,Web,18-24,Abuja,Freelancer,Control,True,False,Free,2024-04-20,6,200,1
PF08077,2024-02-14,2024-02,Paid Ads,Android,25-34,Lagos,Trader/Business Owner,Control,False,True,Free,2024-09-09,7,229,0
PF08078,2024-03-06,2024-03,Word of Mouth,Web,18-24,Edo,Salaried Employee,Variant_B,False,False,Free,2024-04-28,6,208,1
PF08079,2024-02-11,2024-02,Word of Mouth,Android,18-24,Kano,Salaried Employee,Control,False,False,Free,2024-02-13,7,232,1
PF08080,2024-01-06,2024-01,Social Media,Android,25-34,Edo,Trader/Business Owner,Control,True,False,Basic,2024-01-09,8,268,1
PF08081,2024-03-17,2024-03,Organic Search,Web,45-54,Delta,Student,Variant_B,True,False,Basic,2024-03-18,6,197,1
PF08082,2024-01-11,2024-01,Word of Mouth,Web,25-34,Imo,Freelancer,Control,False,False,Basic,2024-01-14,8,263,1
